par_nr	head	sentence
1	 Varblane 	 Varblane 
2	 Egemon . Uus kodu 	 Egemon . Uus kodu 
3	NA	" "" Mine perse , Varblane , "" ütles Egemon . "
4	NA	 Varblane isegi ei üritanud solvuda . 
4	NA	 Ta sumas läbi prügihunnikute ja püüdis Egemonist mitte liiga kaugele maha jääda . 
4	NA	 Kui ta Egemoni silmist oleks kaotanud , ei oleks ta osanud tagasi minna . 
5	NA	" "" Sa oled ikka kuradi munn mees . "" "
6	NA	" "" Jah , "" pomises Varblane . "
7	NA	" "" Mis sa räägid seal ? "" küsis Egemon . "
8	NA	" "" Olen vist küll , "" ütles Varblane . "
9	NA	" "" Iga laps suudab ka oma kuradi kodu üles leida , kurat , sa ei oska ise kotsa minna , no puts küll , mis kuradi mees sa oled selline ! "" "
10	NA	" "" Ma ise ka ei tea . "" "
11	NA	" "" Mida ? "" "
12	NA	" "" Ma ise ka ei tea , "" hüüdis Varblane Egemonile . "
13	NA	 Prügihunnikud ei paistnud eales lõppevat . 
13	NA	 Kui miskit teele ette jäi , peksis Egemon selle jalaga minema - õllepurgid , tühjad pudelid ja igasugu muu rämps , mis tegi kõva kolinat või läks klirinaga katki , sai Egemoni saapaga nii et tolmas . 
13	NA	 Väiksem ja hääletu prügi Egemoni ei huvitanud . 
13	NA	 Sellest astus ta üle . 
14	NA	" "" Raisk , seda sitta on ikka ilgelt palju . "
14	NA	" Näed , Varblane ? "" "
15	NA	" "" Näen , "" ütles Varblane vaikselt . "
16	NA	" "" Räägi ometi kõvemini , sitakott , kuidas sa mõtled tööle hakata , kui sa rääkida ei jõua . "
16	NA	" Vana perse ... ! "" "
17	NA	 Egemon jäi seisma ja võttis maast mingi julla ning uuris seda tähelepanelikult . 
17	NA	 Varblane pistis ka nina lähemale , teritas silmi , kuid ei saanud midagi aru . 
18	NA	" "" Anna prille ! "" "
19	NA	 Egemon kahmas Varblasel enne prillid peast , kui too jõudis niutsatada . 
19	NA	 Ta enda omad olid ühe klaasiga , teisel pool oli tühi auk . 
20	NA	" "" Näed nüüd , "" ütles Egemon õhinal . "
21	NA	" "" Mhmhh ! "" ütles Varblane , kuigi ta tegelikult ei näinud midagi , sest Egemon oli talt selle võimaluse röövinud . "
21	NA	 Egemoni võimas kuju paistis Varblaseni nagu külakinos , kui mehhaanik magama on jäänud - läbi paksu udu . 
21	NA	 See , mida ta nägi , oli suur , tugev ja haises higist ning nimi oli Egemon , jullat ta enam ei näinud . 
22	NA	" "" Putsi , reduktor . "" "
23	NA	 Egemon viskas siis vist reduktori laia kaarega minema ja marssis edasi . 
24	NA	" "" Varsti oleme kohal , "" ütles ta . "
25	NA	 Varblane üritas Egemoniga sammu pidada , aga ta oleks pidanud kohe prillid tagasi küsima , ta kuulis vaid Egemoni häält , kõiki neid putse ja munne , aga ei näinud enam midagi . 
25	NA	" Ta püüdis joosta , siis komistas , kukkus ja karjus viimases hädas : "" Egemon , oota ! "" "
26	NA	" "" Sa oled ikka türa küll ! "" "
27	NA	 Egemon tõstis Varblase püsti ja sättis nii jalgadele , et ta kohe uuesti ei kukuks . 
27	NA	 Varblane tuikus pisut , hoidis ühe käega Egemonist kinni ja teise sirutas alandlikult välja . 
28	NA	" "" Prille tahad ? "
28	NA	" Miks sa siis kohe ei öelnud ? "" "
29	NA	 Egemon pani Varblasele prillid ette . 
29	NA	 Varblane hakkas uuesti nägema . 
29	NA	 Ta seisis otse Egemoni vastas , ja kui nii lähedalt vaadata , polnud Egemon nii väga karm mees midagi . 
29	NA	 Egemonil olid isegi veidi lõbusad ja heasüdamlikud silmad , mis uurisid Varblast haletsevalt , nii et Varblasel oli tahtmine vabandada , et ta olemas on . 
30	NA	" "" Noh ? "" küsis Egemon . "
31	NA	" "" Ma lihtsalt ei näe ilma prillideta , "" ütles Varblane . "
32	NA	" "" Kohe oleme kohal ka , ainult paar sammu veel , vana perse , raisk , kes kurat selle ära koristab . "" "
33	NA	 Egemon virutas õllepurgile osava jalahoobi ja vaatas õnnelikult , kui kenasti see lendab . 
34	NA	" "" Nii , Varblane , seal su kodu ongi . "" "
35	NA	 Egemon nõjatus rõõmsalt kääksuva aia najale ja näitas Varblasele lahkelt tema tulevast kodu . 
35	NA	 Kuigi Varblasel olid prillid jälle peas , ei näinud ta midagi . 
35	NA	 Ta läks ettevaatlikult Egemonile lähemale ja kissitas silmi . 
36	NA	" "" Kodu ? "" küsis Varblane . "
37	NA	" "" Ära mängi munni , "" ütles Egemon , "" kodu või , kurat , kuidas sa teda nimetada tahad , see on koht , kus sa elama hakkad , selge ! "" "
38	NA	" "" Selge . "" "
39	NA	" "" Ja kui on selge , siis ütle aitäh , mitte ära kirtsuta nina . "
39	NA	" Sa võid minu poolest perse ka minna , ega mul pole vaja sulle voodit otsida . "" "
40	NA	 Varblane sai aru küll . 
40	NA	 Egemon oli talle näidanud hurtsikut , mis oli kaugel rohelise aia nurgas , kuid ei paistnud korralikult õunapuude tagant välja . 
40	NA	 Võib-olla ei olegi kõige jubedam . 
40	NA	 Varblane läks väravast sisse , Egemon tuli tema järel . 
40	NA	 Nad jalutasid õunapuude alt läbi . 
40	NA	" Egemon kahmas endale paar õuna taskusse ja pakkus ühte Varblasele : "" Sa ei taha ? "" "
41	NA	 Varblasel ei olnud isu . 
41	NA	 Isegi kui öelda endale kolm korda , et polegi kõige õudsem , siis alati ei aita see sul tuju tõsta . 
41	NA	 Mida lähemale nad majale jõudsid , seda jubedam see välja nägi - katus oli lagunenud , vihma sadas kindlapeale sisse . 
41	NA	 Korsten oli katki , akende ees oli natuke klaase ja suurem osa vineeritükke , maja oli kaldus prügihunnikute poole . 
41	NA	 Oli selge , et ükskord ta neisse küljeli vajub . 
42	NA	" "" Säh , võtmed on siin , "" ütles Egemon . "
42	NA	" "" Tee ise uks lahti . "
42	NA	" Ära kurat aind virisema hakka ! "" "
43	NA	 Varblane tegi omast arust rõõmsat nägu ja astus majja . 
43	NA	 Kui ta keset tuba oli jõudnud , sai ta kohe aru , et parima mulje majast sai tänavalt , sellest kohast , kus teda üldse näha ei olnud . 
43	NA	 Veidi kehvemaks läks asi , kui vaadata läbi õunapuude , aga ise sees olla oli väga kole . 
44	NA	" "" Tibens , mis ? "" "
45	NA	 Egemon hammustas õuna ja näris rõõmsalt . 
46	NA	" "" Mis ütled siis ? "" "
47	NA	 Varblane oli tükk aega vait ja vaatas ringi . 
47	NA	 Kõike oleks võinud kujutleda , ainult mitte seesugust maja . 
47	NA	 Oleks isegi võinud oletada , et kuskil on selline maja olemas , kuid mitte seda , et seal inimesi elab . 
47	NA	 Või isegi kui keegi seal elaks , poleks ta uneski näinud , et see võiks olla tema ise . 
47	NA	 Või oli see saatus ? 
47	NA	 Või oli see just selline saatus , et maja , milles ta elama hakkab , nägi välja nagu tema enda hing , millesse keegi kunagi vaadata ei tohtinud - räpane , purukskistud ja kannatanud . 
47	NA	 Toas oli laua moodi asi . 
47	NA	 Roostes kraanikauss , katkine tapeet , pruun laudpõrand , mille pragudes sagis musti sitikaid . 
48	NA	" "" Mis ütled siis ? "" küsis Egemon uuesti . "
49	NA	" "" Aitäh , "" ütles Varblane vaikselt . "
50	NA	" "" Ära sa töinama hakka . "
50	NA	 Esialgu tundub veidi harjumatu , aga pikapeale sa ei pane tähelegi . 
50	NA	 Siin on ümberringi kõik majad sellised . 
50	NA	 Keegi ei kurda . 
50	NA	 Hiljem tundub vaata et ilus . 
50	NA	" Sitapott on siin , näed ! "" "
51	NA	 Egemon nihutas riiet nurgas ja näitas . 
52	NA	 Siis kadus ta hetkeks ukse taha ja tuli tagasi , luud ja kühvel kaasas . 
53	NA	" "" Su tööriistad on siin , homme kell kaheksa hommikul alustad , ja kui midagi häda on , ütled mulle , selge ? "" "
54	NA	" "" Jah , "" ütles Varblane . "
55	NA	 Rohkem Egemonil suurt rääkida ei olnud . 
55	NA	 Lõppude lõpuks oli ta isegi palju teinud . 
55	NA	 Ta suitsetas viisakusest pläru lõpuni , viskas koni põrandale , hõõrus jalaga laiali ja sirutas käe . 
55	NA	 Varblane püüdis mitte karjuma hakata , kui Egemon ta kätt surus . 
56	NA	" "" Käsi on sul nagu kusi , raisk , mis tööd sa enne tegid ? "" "
57	NA	" "" Ma olen luuletaja . "" "
58	NA	 Egemon jäi korraks mõtlema . 
58	NA	 Varblane arvas , et järsku tõesti on Egemon tema raamatuid lugenud , kuid sai hetk hiljem aru , et see ei saa ju mingil juhul tõsi olla . 
59	NA	" "" Siis ma saan aru , miks sa selline munn oled , "" ütles Egemon sõbralikult . "
59	NA	 Ta patsutas Varblasele õlale ja hakkas minema , kuid tuli siis veel korraks tagasi . 
60	NA	" "" Varblane , siin teisel pool seina elab üks vanamoor . "
60	NA	 See röögib öösiti , või ma ka ei tea täpselt , aga ära sa ehmata . 
60	NA	 Küll ta varsti ajab sussid püsti , siis on kogu maja sinu oma . 
60	NA	" No ma läksin . "" "
61	NA	 Egemon lehvitas ja lõi ukse mürtsuga kinni . 
61	NA	 Varblane jäi üksi . 
62	NA	 Ta ei istunud isegi mitte toolile , vaid otse põrandale , ta pea vajus longu , juuksed kukkusid silmadele . 
62	NA	 Mustad sitikad ronisid pragudest Varblase pükstele ja nuuskisid seal ringi . 
62	NA	 Varblane võttis prillid eest ning tema korter , see tähendab tema kodu , tema uus elu , tema maailm sulas kokku pruuniks , kollaseks ja pisut viltuseks pudruks . 
62	NA	 Kraan tilkus . 
62	NA	 Pisar voolas Varblase silmast põsele ja sealt põrandale . 
62	NA	 Siis järgmine . 
63	NA	 Kui õhtu kätte hakkas jõudma , läks toas hämaramaks , aknast paistsid vaid õunapuude varjud . 
63	NA	 Ka päeval ei olnud majas eriti valge , sest tohutu prügimägi varjas päikest . 
63	NA	 Möödus veel mõni aeg ja tuba läks hoopis pimedaks , kuid Varblane ei olnud ennast põrandalt liigutanud . 
63	NA	 Ta istus , pea norus , hallid juuksed silmadel , nagu idamaa munk , kes on oma südame mõneks ajaks seisma pannud . 
63	NA	 Enda arvates tal ehk süda tõepoolest seisis , kuid päris nii ei saanud see olla , sest asja , mis kindlalt seisma oleks pandud , ei saaks vallata ületamatult suur kurbus . 
63	NA	 Mida pimedamaks muutus pimedus , seda mustemaks kasvas kurbus . 
