par_nr	head	sentence
1	 EESTI GOOTIKA 	 EESTI GOOTIKA 
2	NA	 Punased safiansaapad Gerhardi jalas purustasid härmatanud kõrsi . 
2	NA	 Poisi meelest oli kogu nõmm kastetud suhkruvaapa ja siis tarduma jäetud . 
2	NA	 Ta kummardus ja noppis ühe kanarbikuvarre , tõstis sädeleva taime paokil huulte juurde , pigistas silmad kõvasti kinni ja hingas külmunud taime värskust mitu korda sügavalt sisse . 
3	NA	 Mändide vahelt kostis lühike sarvehüüd . 
3	NA	 Siis teine . 
3	NA	 Vastuseks lõi rähn noka Gerhardi pea kohal raevuka tärinaga puusse . 
3	NA	 Poiss võpatas , kohendas rasket nahkpauna ja kiirustas edasi . 
3	NA	 Vanaisa pikad suured jäljed olid härmas maapinnal selgesti näha . 
4	NA	 Gerhard astus täpselt vanaisa jälgedes . 
4	NA	 Nahkpaun nagises kiirete sammude rütmis . 
4	NA	 Gerhard tundis sõõrmetes küpseva liha magusat lõhna . 
4	NA	 Ta jõudis külmunud ojani , mille klaaskaas oli puhas ja sile ning põhi paistis selgesti kätte , ja laskus põlvili . 
4	NA	 Siis aeglaselt kõhuli . 
4	NA	 Surus käed kulmudele ja silmitses ojapõhja tardunud vaikust . 
5	NA	 Suur kala , jäme nagu palk , ilmus vaatevälja ja poiss nägi selgesti , kuidas tähnilise kala lõpused liiguvad . 
5	NA	 Siis kadus vee-elanik rohupuhmasse . 
5	NA	 Tema laisk sabalöök lõi liikuma õrna mudapilve , mis hajus allavoolu nagu suits . 
6	NA	 Samal hetkel ilmus lapiku kivi alt must vähk . 
6	NA	 Gerhard polnud kunagi nii suurt vähki näinud ja pidas hinge kinni . 
6	NA	 Vähk oli pahura olemisega ja nõnda lähedal , et poiss tõusis ehmunult püsti ja kiirustas igaks juhuks mitu korda tagasi vaadates edasi . 
6	NA	 Vanaisa istus suure kõvera tammepuu all , silmad poolsuletud ja uudistas Mingi , kes suures leegis liha küpsetas ja tasakesi laulis . 
6	NA	 Mingi selg oli kumer ja tema punased kübarasuled hoidsid veidralt kikki . 
6	NA	 Tüdruk meenutas Gerhardile üht lõunamaa lindu . 
7	NA	 Vanaisa oli karvase vammuse eest valla jätnud . 
7	NA	 Tema rõngassärk kilksatas , kui ta end mugavalt paremale küljele kohendas ja hõbedase peekri välja otsis . 
8	NA	 Gerhard asetas raske pambu maha ja istus sammaldunud kivile . 
8	NA	 Vanaisa niristas väikesest puuankrust tumepunast vedelikku ja laksutas rahulolevalt keelt . 
8	NA	 Keegi ei lausunud sõnagi . 
9	NA	 Vanaisa tõstis peekri huultele ja vänge kirsilõhn valgus tema ümber pilvena laiali . 
9	NA	 Kuiv kadakas võttis särinal tuld ja Ming võpatas . 
9	NA	 Vanaisa muigas ja võttis uue lonksu . 
10	NA	 Kivist õhkus teravat külma . 
10	NA	 Gerhard asetas lambanahksed kindad istumise alla . 
10	NA	 Nüüd oli palju parem . 
11	NA	 Äkki jäi rähn vait . 
11	NA	 Ainult lõke praksus , rasv särises ja väike Ming laulis omas keeles kummalist kurguhäälset laulu . 
11	NA	 Tüdruku tumedatest silmadest ja niisketelt huultelt helkis vastu lõkketule valgus . 
11	NA	 Vanaisa lõug liikus Mingi laulmise taktis paremale ja vasakule . 
11	NA	 Gerhard turtsatas ja sirutas jalad lõkkele lähemale . 
12	NA	 Tüdruk jättis laulmise katki ja uuris lihavarrast . 
12	NA	 Siis tõmbas ta tupest pussi , lõikas tükikese särisevat liha ja maitses , noogutas rahulolevalt ja vaatas vanaisa poole . 
12	NA	 Vanamees tõusis istuma ja sirutas käe pikalt välja . 
12	NA	 Ming asetas lihaviilud valgele leivatükile , ulatas isandale ja vanaisa lõi hambad auravasse lihasse . 
13	NA	 Ming hakkas heleda häälega naerma , siis urises tasa , valmistas kiiresti järgmise leiva ja ulatas Gerhardile . 
13	NA	 Poisi külmast kohmetu käsi vääratas ja liha oleks äärepealt maha pudenenud . 
13	NA	 Ta haaras välkkiirelt huultega lihatüki ja piilus tüdruku poole , kes ikka veel tasa urises , endal silmad suletud . 
13	NA	 Gerhard sõi kiiresti ja aplalt . 
13	NA	 Liha maitses hea . 
