par_nr	head	sentence
1	 Valguse vari 	 Valguse vari 
2	NA	 Jaan Tangsoo 
3	NA	 Romaan 
6	 ESIMENE LUGU 	 ESIMENE LUGU 
7	NA	 Mis ? 
7	NA	 Mis lärm see oli ? 
7	NA	 Kas tõesti on kell juba üheksa ? 
8	NA	 Ei või olla ! 
8	NA	 Seda lihtsalt ei saa olla , sest ma ju alles uinusin , vaid mõni hetk tagasi . 
8	NA	 Hm ! 
8	NA	 Jälle see vastik plärin – vali ja kõrvulukustav , ragisev pealegi . 
8	NA	 Oi , kui valus mu külg on ! 
8	NA	 Põrgu päralt , millest siis ? 
8	NA	 Nojah muidugi , see vastik voodivedru . . . 
9	NA	 Oh jumal ! 
9	NA	 Jälle olen ma ennast selle neetud vedruotsaga ära kriipinud . 
9	NA	 Jessas , täitsa lõpp . 
9	NA	 Täitsa nagu oleks keegi küünega kraapinud . 
9	NA	 No nii , olengi silmad kellale saanud . 
9	NA	 Uskumatu ! 
9	NA	 Ongi üheksa . . . 
9	NA	 Ei või olla ! 
9	NA	 Mitte mingil juhul ei või , sest aeg lihtsalt ei saa nii kiiresti minna . 
9	NA	 Kell on vist koputada saanud , rikkis . . . 
9	NA	 Ma ju alles uinusin , mõne hetke eest , niisiis on üheksani veel palju aega . 
10	NA	 No kurat ! 
10	NA	 Kas lõppeb see plärin ükskord või mitte ? 
11	NA	 Ei . 
11	NA	 Ma ei tõuse , ei mingil juhul . 
11	NA	 Voodis on nii hea , soe , pehme ja turvaline . 
11	NA	 Ma veel natukene , hästi vähekene . . . viis minutit . . . või siis kolm . . . õige natukene veel seda õndsust . 
12	NA	 Aga äkki ei olegi kell rikkis ? 
12	NA	 Äkki on kõik õige ja aeg tõepoolest sealmaal , et peab tõusma ? 
12	NA	 Prr ! 
12	NA	 Pagan , kui külm . 
12	NA	 Ei ! 
12	NA	 Teki alt ma küll välja ei tule , mitte mingi hinna eest ei tule . 
12	NA	 Ma ei saaks seda ju teha isegi siis , kui ma seda tahaksin . 
12	NA	 Tuba on nii õudselt külm , et ma külmuksin ära ja pealegi – miks ? 
13	NA	 Misjaoks ma just täpselt kell üheksa tõusma pean ? 
14	NA	 Milleks ? 
15	NA	 Ma võin väga hästi ju ka üheksa viisteist , või üheksa kakskümmend tõusta . 
15	NA	 Ega sellest ju midagi ei muutu . 
15	NA	 Pthähh ! 
15	NA	 Pool tunnikest ees või taga , keda see morgendab ? 
15	NA	 Mind küll mitte . 
16	NA	 Hm ! 
16	NA	 Huvitav , misjaoks ma oma neetud plärakasti just kella üheksale olen tirisema sättinud ? 
16	NA	 Mis mõttega või millal ? 
16	NA	 Ei mäleta , et ma seda teinud oleksin . 
16	NA	 Aiiii ! 
16	NA	 No tont ! 
16	NA	 See vedruots viib mu endast täiesti välja . 
