par_nr	head	sentence
1	 ONN KARJA-ARUS 	 ONN KARJA-ARUS 
2	NA	 Wimberg 
3	NA	" peatükk romaanist "" Lipamäe "" ( Varrak , 2002 ) "
4	NA	 Sellel päeval juuni alguses oli vanaema sünnipäev . 
5	NA	 Ma ärkkasin üles selle peale , et telefon röökis . 
5	NA	 Teadsin , et kui nüüd vanaema kohe köögist tuppa ei jookse , siis on ta õues – nagu vanaisagi , kes toimetab sel ajal veel laudas mingeid asju . 
5	NA	 Ja et siis pean voodist välja hüppama ja ise telefoni vastu võtma . 
5	NA	 Lasin kutsuda täpselt kolm korda . 
5	NA	 Siis haarasin halli raske toru : 
6	NA	" "" Halloo ? "" "
7	NA	" "" Alevi kortter ? "" päris sealt üks naishääl . "
8	NA	" "" Jaa . "" "
9	NA	" "" Kas Linda või Verner on ka läheduses ? "" "
10	NA	" "" Ma arvan , et nad on õues . "" "
11	NA	" "" Palun ole nii kena ja mine ütle ruttu neile , et pullid pääsesid koplist lahti ja on teel teie maja suunas . "
11	NA	" Jäi meelde ? "" "
12	NA	" "" Jaa . "" "
13	NA	" "" No mine siis nüüd hästi ruttu ! "" "
14	NA	 Ja teises otsas pandi toru ära . 
15	NA	" Jooksingi särgiväel nobedalt trepile ja hüüdsin täiest kõrist : "" Vanaema ! "
15	NA	 Värni ! 
15	NA	" Pullid pääsesid lahti ! "" "
16	NA	" Kaevuheki tagant ilmuski kohe vanaema – ta oli aiamaal käinud murulaukku tooomas – ja küsis : "" Oota ... ; mida ? "" "
17	NA	" "" Sohvoosist helistati , et pullid pääsesid lahti . "" "
18	NA	" Vanaema jättis murulaugud kaevule ja läks hõikkudes lauda suunas : "" Värni , ae ! "
18	NA	 Pullid olla lahti pääsend ! 
18	NA	" Kuuled , jah ? "" "
19	NA	 Vanaisa astus küünist välja ning pani tühja rohukorvi lauda seina äärde . 
20	NA	" "" Ah või pullid , raisad , lahti jälle ! "" kirus ta ja läks peldiku juurde värava peale vahtima , kuda lood on . "
20	NA	 Seisin ise juba vanaema kõrval ja mul oli põnev . 
21	NA	" "" Kassa saad tuppa , marss ! "
21	NA	 Pullid võivad õue ka tulla , kui neid palju on , torkkavad su surnuks või trambivad jalge alla . 
21	NA	" Siukseid asju on ennegi juhtund , et pullid on õue murdnud ! "" kurjustas vanaema . "
21	NA	 Vanaisa tuli imelikult kiirel kõnnakul värava pealt tagasi . 
21	NA	" "" Sa raisk , "" vandus ta , "" ongi juba otsapidi siinmail . "" "
