par_nr	head	sentence
1	 MOSKVA MÄLESTUSED 	 MOSKVA MÄLESTUSED 
2	NA	 Olev Remsu 
3	NA	 Voldemar Pinnile 
4	 BREŽNEV , DEMOKRAATIA JA RESTORANIKULTUUR 	 BREŽNEV , DEMOKRAATIA JA RESTORANIKULTUUR 
5	NA	 Pole vist teada , mis tundeid äratab eestlasel Moskva nimetamine . 
5	NA	 Ja küllap on need tunded muutunud või vähemalt muutumas . 
5	NA	 Kellel eile aukartust ja täna põlgust , kellel eile ükskõiksust ja täna hirmu , kellel eile ihalust pääseda lähemale Kremli-müsteeriumile ja kellel täna samasugust karjääriihaldust , kellel eile viha ja täna viha . 
5	NA	 Aga kes teab , ehk oli meie seas ka niisuguseid pimestatuid , kes uskusid ametlikku propagandat . – Moskva on kogu progressiivse inimkonna pealinn . 
5	NA	 Igatahes ütles mulle sõber Kalle 1979. aastal , kui ma sinna õppima läksin : sinagi oled pugeja ja reetur . 
5	NA	 Ja ometi ei õppinud ma parteivärki , hoopis stsenaristikat . 
5	NA	 Aga sõbergi , tollal oma elitaarsusega populaarne kunstnik , ei jätnud mind maha , kirjutas pikkade aastate jooksul mulle ühe lühikese kirja ning käis paar korda külas . 
6	NA	 Oma koolist tundsin ma enne sinna astumist vaid üht inimest , ja seda oli isegi palju – teised kaasõppurid olid omavahel algul võõrad . 
6	NA	 Mu tuttav oli üks vene prosaist ja humorist Viktor , kelle ainsa raamatu on näitekirjanik ja peatoimetaja T. eesti keeldegi tõlkinud . 
6	NA	 Just T. kaudu ma Viktorit teadsingi . 
6	NA	 Vitja kandis ühe väga hea vene kirjanikuga sama perekonnanime , aga on Gogoli kauge sugulane ning on viimasega ka näo , eriti nina poolest sarnane . 
6	NA	 Vitja armastas Moskvat , oma sünni- ja kodulinna , lahke inimesena aitas ta mulgi üle elada kohanemisvaevu . 
6	NA	 Vitja , kes oli Eesti oludega hästi kursis , ei nõudnud , et ka mina peaksin armastama Moskvat , aga ta tahtis , et ma vähemalt ei põlgaks seda linna . 
6	NA	 Palun , vihka parteid , palun vihka valitsust ja karjeriste , kuid ära vihka Moskvat , rääkis mulle Vitja , sest sellegi linna , nagu teie Eestigi , on vallutanud kommunistid . 
6	NA	 Koos hulkusime mööda Kolmanda Rooma vanalinna kõrvaltänavaid ja tagahoove , ning need olid tõesti kiindumust väärt . 
6	NA	 Usun , et oskaksin praegugi õuede , keldrite , koridoride ja planguaukude kaudu minna otse ühelt peatänavalt teisele , ühelt väljakult teisele . 
7	NA	 Moskva , see on restoranide linn , Moskva , see on kõige demokraatlikum linn vastikus N. Liidus , milles kõige rohkem oleme kannatanud meie , venelased , rääkis Vitja . 
7	NA	 Tohoh , vaidlesin ma talle vastu , aga Vitja oli järjekindel , tõestas oma väiteid ümberlükkamatute argumentidega . 
7	NA	 Vitja oli Vene patrioot , kuid mitte šovinist . 
7	NA	 Oleks selliseid rohkem , oleks Venemaa enda ja tema annekteeritud ääremaade elu parem . 
7	NA	" Vitja oli jalamaid nõus Eestile iseseisvuse andma , kuid Ukraina oli talle "" naša "" ja see pidi kuuluma Venemaa külge . "
8	NA	 Poole aasta pärast sain Kallelt kirja : Eestis on igavaks läinud , jõuan Moskvasse 24. veebruaril , kas teil on seal väga külm , sain palju raha , tahan selle lihtsalt maha laristada , olen ülearu kõvasti tööd vihtunud , puhata on vaja . 
9	NA	 Juba vaksalis ütlesin Kallele : Moskva on restoranide linn , Moskva on kõige demokraatlikum linn vastikus N. Liidus , ja kas sa tead , siin riigis pole kannatanud ainult meie , vaid ka venelased , ja Moskva on demokraatlik hoolimata sellest , et Moskvagi , nagu meie Eestigi , on kommunistid oma talla alla surunud . 
9	NA	 Kui Kalle irooniliselt naeratab , tekib tal vasakusse põske lohk , pilk muutub kavalaks . 
9	NA	 Lohk oligi olemas , kui Kalle küsis : oled hakanud juba ümberrahvastuma või , sul käivad need asjad ikka maru kähku , varsti on sul aktsent ka küljes või ? 
9	NA	 Tead , Moskva pole Lääne mõttes demokraatlik , see linn on demokraatlik spetsiifilisel sovjetlikul ( tollal ütlesin : nõukogulikul ) moel . 
9	NA	 Asi on selles , et Moskvas on väga palju maffiaid ning kõik need on tohutu kanged ja võimujanused . 
9	NA	 Ja enne , kui poliitbüroo pole langetanud otsust , enne , kui pole Brežnevi allkirja , ei tunnista ükski maffia end võidetuks ; see loobki pluralismi , seisukohtade paljususe , jutustasin ma ümber Vitja teooriaid . 
9	NA	 Mis maffiad siis teil siin Moskvas on ? kissitas Kalle silmi . 
9	NA	 On välisministeeriumi maffia , sõjaväe maffia , julgeoleku maffia , linnakomitee maffia , raudteemaffia , palju-palju maffiaid , nende tipud koonduvad Moskvasse ja kõik nad kaklevad omavahel piruka pärast . 
9	NA	 Brežnev on aga tõbine ja poliitbüroo töötab aeglaselt , oi kui aeglaselt , kulub kuid või koguni aastaid , enne kui see peamaffia mingi küsimuse arutamiseni jõuab , seni valitsebki see spetsiifiline demokraatia ning üleliiduline otsustamatus ja venitamine on loonud vabama atmosfääri , võrreldes näiteks Doni-äärse Rostovi või Leningradiga , kus kohalikud füürerid ja ristiisad lihtsalt jõuavad kõigega tegelda , kuna seda kõike on tunduvalt vähem kui Moskvas , selgitasin ma Kallele ja lisasin : mind imestab , et sa ei tunne huvi , miks nad otsustamisõigust allapoole ei lase , et niimoodi kruvisid ka pealinnas kõvemini kinni keerata . 
9	NA	 Olgu , ma tunnen huvi , vastas Kalle , tüdinult nagu ikka inimene , kellel ei lasta endal selgusele jõuda , kellele surutakse suhtumine peale . 
9	NA	 Sellepärast , et hoida enda käes võimu , seda asja , mille poole tunglemisest koosnebki kogu impeeriumi pealinna elu ; sellepärast , et valitseks tõeline Brežnevi ja poliitbüroo diktatuur , sest otsustamisõigus ongi võim , jutustasin ma metroos , kus meie eestikeelsele vestlusele vaatamata meile mingit tähelepanu ei pööratud , sest moskvalaste kogenud pilgud fikseerisid kohe , et me pole välismaalased . 
9	NA	 Me polnud riides nii halvasti nagu välismaalased . 
9	NA	 Meid võinuksid eesti keele pärast kaasvälismaalasteks pidada ainult lihtsameelsed välismaalased ise . 
10	NA	 Sa rääkisid midagi restoranidest , tahaksin kontrollida , kas sa nende kohta samasugust jama ajad kui poliitika puhul , lõpetas Kalle poliitilise teema , ettevaatlik , nagu ta oli . 
11	NA	 Helistasin Vitjale , asjatundjale , ning läks lahti mitmepäevaseks peoks ja seiklusteks . 
11	NA	 Hommikuti parandasime päid pätiõllekais , milliseid ainuüksi minu ühiselamu ümber oli kuus tükki – põline moskvalane Vitjagi kolis mugavuse ja kontaktsuse huvides ajutiselt minu ühiselamutuppa , Kalle peatus seal iseenesestmõistetavalt . 
12	NA	 Oli automaatidega ( lased viisteist kopikat pilusse ning õlu soriseb kannu ) pätiõllekaid , oli leti ja letitöötajaga , kes õlut valades varastasid sult vähemalt veerand kannu , oli lihtsalt putkasid kõnnitee veeres ilma ruumide ja peavarjuta , nõnda , et joodi plangu najal ja kusel käidi naabermaja koridoris , oli selliseid , kus kohe toolidel istuda võis ning sõimusõnu räuskav paks mammi sulle kannu lauale kandis . 
12	NA	 Ja ega need kõige lihtsamad putkadki polnud kõige viletsamad – neist voolas ühest kraanist kuum ja teisest külm õlu , nõnda et õlle temperatuuri võisid sa endale ise valida , hoides näppu kuuma kraani suunas . 
12	NA	 Kui näpu tagasi tõmbasid , sulges õllelaskja kuuma kraani , lasi su kannu täis tavalise õllega . 
12	NA	 Kalle kohmetu provintslasena tegigi algul vea – hoidis oma sõrme vajalikus suunas liiga kaua ning tema esimene kann tuli täiesti tuline . 
12	NA	 Aga oli ka talv , paukus pakane , Kalle esimene õlu jahtus joodavaks kähku . 
12	NA	 Ja pätiõllekaiski pakuti suupisteteks eksootikat – krevette , tšeburekke , pontšikuid , beljaaže , pelmeene , kolme-nelja välismaistes pakendites juustu ning mida kõike veel ! 
12	NA	 Ja maksis see tühiseid kopikaid . 
13	NA	 Pealelõunad ja õhtud aga veetsime restoranides , püüdsime ühel päeval olla mitmes . 
13	NA	 Vitja jutustas : meie vabadusaegne restoranikultuur on säilinud tänu massimõrvar Stalinile ( Vitja väljendas end 1980. aastal just nõnda , ja see kasvatas Kalle umbusku ) . 
13	NA	 Nomenklaturtšikud on alati püüdnud ahvida aadlikke , suurvürste ja väiksemaid vürste , rikkaid vene kaupmehi ja õukonda , ning kuna vabaduse ajal oli meil hiilgav restoranikultuur , siis pidi see vähemalt Moskvas , vähemalt eliitrestoranides säilima , seletas Vitja . 
14	NA	 Mis roogi ma siis mäletan ? 
14	NA	" "" Bakuus "" toodi lauale korvitäis zelenit , ja iga kõrs , iga lible oli ise maitse ja nimega . "
14	NA	" "" Moskvas "" punetasid meie ees vaksapikkused vähid . "
14	NA	" "" Budapestis "" sõime külma suppi ja jõime tulist šokolaadi , "" Minskis "" proovisime kukke veinikastmes , "" Jerevanis "" põldpüüd , "" Pamiiris "" jakiliha , "" Uzbekistanis "" lõhefileed . "
14	NA	" "" Pekingis "" manustasime valgeid , küünepikkusi usse , mida ma tõukudeks ei nimeta ainult sellepärast , et need olid tõesti hõrgutavad . "
14	NA	" "" Natsionalis "" oli revüüprogramm , kus bikiinides naine kehastas sirbi ja vasaraga kosmonauti ning inimkonna püüdu rebida end lahti maistest vaevadest . "
15	NA	" Sealt saigi Vitja inspiratsiooni viia meid järgmisel õhtul Ostankino teletorni restorani "" Seitsmes taevas "" , mis pöörleb ringi . "
15	NA	 Olime maapinnast poole kilomeetri kõrgusel , kuid reklaamis tõotatud suurepärane vaade Moskvale jäi meil nägemata , kuna pilved olid meist allpool . 
15	NA	 Leidsime menüüst kilpkonnasupi , mille kohe tellisime . 
15	NA	 Aga me olime hoos , rääkisime demokraatiast ja diktatuurist , sõime ära salatid ja praed , jõime ära viinad ning võtsime viina juurde . 
15	NA	 Siis meenus Kallele meie kilpkonnasupp : kuidas teil siis ikka kõrge , aadli- ja vabadusaegne teeninduskultuur on , kui kilpkonnasuppi ei toodudki , isegi ei vabandatud meie ees , isegi ei pakutud esimeseks roaks midagi muud , meie pidime nagu matsid salati järel sööma praadi ? ründas Kalle . 
15	NA	 Vitja asus tõestama oma informatsiooni ja hinnangute paikapidavust . 
15	NA	 Tšelovek ! ( nii kutsuti tsaariajal vene keeles kelnerit ja peenemates seltskondades jätkatakse hüva kommet ) viipas ta kohale meid teenindanud frakis kelneri , kes hoidis paksu rahakotti vöö vahel . 
15	NA	 Ootasin harilikke joppe ja matte , ootasin , et kohe tõestab kutsutu , kes on majas peremees , kas tema või meie , kunded , ootasin tüli , mis heal juhul lõpeb meie väljatõstmisega , halval juhul miilitsas ja kaineris . 
15	NA	 Kus on meie tellitud kilpkonnasupp ? küsis Vitja viisakalt . 
15	NA	 Ma tõin teile selle , vastas kelner . 
15	NA	 Mul on väga kahju , aga te pole seda siiski teinud , jätkas Vitja . 
15	NA	 Olen , olen , vaidles kelner . 
15	NA	 Säh sulle Moskvaa – eto gorod restoranov'it , ja küllap demokraatiaga on sama lugu , parastas Kalle . 
15	NA	 Ei ole toonud , ütlesin ka mina , ent häält kõrgendamata . 
15	NA	 Võibolla sõite te selle juba ära ning nõud on koristatud ? oletas kelner . 
15	NA	 ( Nõudekoristajaks oli hiiglama uhke põllega mammi , kes rataskandikut tõugates saalis ringi sõelus ja viisakalt vabandades tühje taldrikuid laudadelt eemaldas . ) 
15	NA	 No , kuulge , milles te meid süüdistate , kas te arvate , et me tahame teilt teised supid ilma rahata välja petta või ? süttis Kalle . 
15	NA	 Kilpkonnasupp on teil laual , härrad , ütles äkki kelner . 
15	NA	 Vaatasime hoolikalt oma lauda ja ei näinud midagi – see oli täis igasugu vürtsitopse , salateid ja muid vidinaid , mida me huupi olime menüü järgi tellinud . 
15	NA	 Kahjuks ei ole meie laual kilpkonnasuppi , ütles Vitja . 
15	NA	 Vaat , see on ikka tõeline vene häbematus , ta mängib selle peale , et me veidike purjus oleme ja miilitsat kardame , ütles mulle Kalle eesti keeles . 
15	NA	 Ei ole jah , kinnitasin mina ja mõtlesin : ühelt poolt on hea , et niisugune skandaal praegu toimub , mis see Vitja kiitleb oma Moskva linna ja selle restoranidega ; teiselt poolt jälle on halb , sest ma ise olin ju kiidelnud Moskva linna ja selle restoranidega . 
15	NA	 Kelner torkas oma näpu meie laual kolmes suunas , näidates , kus asuvad meie supid – need olid imepisikestes , pipratopside suurustes taldrikutes , meie olime neis sisalduvat pidanud seni veel proovimata maitseaineteks . 
15	NA	 Pole viga , härrad , kas tellida teile takso , kui lõpetama hakkate ? naeratas kelner , lahkus meie laua juures kummardades . 
15	NA	 Ta isegi ei naeratanud võidukalt , ja see ajas Kalle vihale : kõik siin Venemaal on risti vastupidi – õlu liiga tuline , supp liiga jahtunud . 
15	NA	 Mitte Venemaal , vaid N. Liidus on kõik risti vastupidi , parandas Vitja , kommenteeris : nad igatsevad saada kinniste parteijoomakohtade kelneriteks , nende vahel on tohutu konkurents , kes sinna võetakse ja kes mitte , aga teada on , et töötajad parteilokaalidesse valitakse eliitrestoranidest , sellepärast nad ongi nii viisakad . 
15	NA	 Saad ühe kaebuse kirja , ära unistagi enam Kremli kelneriks hakkamisest , ütles Vitja . 
15	NA	 Aga miks nad sinna tükivad , kas seal on suuremad jootrahad või ? mina arvan , et parteitšinovnikud need õiged koonerdajad just ongi , ütles Kalle . 
15	NA	 Seal nad ei saa kopikatki jootraha , sest neis kohtades pole mingit rahalist arveldust , aga seal on komme , et kõik , mis lauale jääb , kuulub kelneritele , ja lauale jääb väga palju ning need on maailma peenemad road ja rüüped , koju sõites laovad nad auto pagasiruumi puupüsti täis , selgitas Vitja . 
15	NA	 Ausõna , ta teadis kõike Moskva kohta , näiteks ka seda , et kõigile tuntud metroo kõrval on Moskva all teinegi metroo , salajane ja mugavam , tugitoolide ja kirjutuslaudadega , et parteilased töötada võiksid . 
16	NA	 Järgmisel hommikul vara parandasime pead Kalle jaoks jälle uues , arvult kuuendas pätiõllekas , mis asus Jaroslavli tänavas , Tihvini surnuaia kõrval . 
16	NA	 Seegi oli putkatüüpi nähtus , ilma toolide ja ruumideta , pidi jooma kas kõnniteel või võtma oma õlled ja minema läbi aiamulgu kalmistule , et seal mõnusalt õlut rüübata . 
16	NA	 Meie Vitjaga tundsime ära koolivennad , juudi Saša Odessast , neegri Angoolast , Goga ja tema pruudi Oksana , lätlase Artursi ja tadžiki Muzafari , kes olid samaga ametis , millega meiegi . 
16	NA	 Ühinesime rõõmsate hüüatuste saatel , vestlesime teemal , kus ja mida eile joodud sai , meie kilpkonnasupi-lugu pakkus kõigile lõbu , jutustasime seda paar korda , nähtamatud taldrikud muutusid üha väiksemateks , lõpuks taandusid need sõrmkübara suurusteks . 
16	NA	 Tõime veel , sedapuhku soojemat . 
16	NA	 Kallegi oli selgeks saanud , kuidas võtta paraja temperatuuriga õlut . 
16	NA	 Kes istus kalmistupingil , kes toetus tagumikuga hauakivile , kes lösutas marmorkalmul , padjaks kohverportfell . 
16	NA	 Korraga märkasime läbi härmas puudevõre , et teisel pool tänavat riputatakse maja külge leinalippu – punast plagu musta randiga . 
16	NA	 Poisid , see pole juhuslikult , ütles lätlane Arturs , minu naaber ühikas . 
16	NA	 Küünitasime end vaatama üle plangu – peaaegu kõikidel majadel , mis paista olid , lehvisid leinalipud . 
16	NA	 See on väärt kümmet õlut , hindas Muzafar , võttis tühjad kannud kaasa ja läks neid tooma . 
16	NA	 Brežnev-kaabakas , see lurjuste-lurjus , on maha kärvanud , teatas ta täis kannudega tagasi tulles . 
17	NA	 Muzafar oli varem töötanud TASSi Dušanbe-korrespondendina , ta oli mulle rääkinud , kuidas ta organiseeris vastukajasid Brežnevi kõnedele . 
17	NA	 Temalt oli tellitud säärane ideoloogiliselt kaalukas materjal õpetajannalt ( blondilt , venelaselt , vallaliselt , 25-aastaselt kommunistlikult noorelt ) , insenerilt ( parteitult , tadžikilt , 6–7 lapse isalt , 35–40-aastaselt , põllumajanduslik kallak ) ja tööliselt ( tadžikilt , parteilaselt , eesrindlaselt , keskharidusega , 60-aastaselt ) . 
17	NA	 Ta vehkis need ise valmis , ei hoolinud ülitäpsetest ankeediettekirjutustest ning helistas siis tuttavale äripartnerist insenerile : paned pool tonni lauale , saad vastu kajada , mul sinu eest vastukaja juba valmis visatud . 
17	NA	 Enam-vähem sama kordus õpetajanna ja töölise puhul . 
17	NA	 Muidugi soostusid kõik , nii Brežnevi selle kõne , eelmiste ja järgmistegi puhul , ehkki mõni püüdis viiesajast rublast maha kaubelda . 
17	NA	 Aga tegelikult polnud tingimused rängad , see oli suhteliselt odav moodus poliitilist kapitali teenida . 
17	NA	 Muzafar polnud mingi vereimeja ja röövel , ta tegi teistele lausa head , sest vastukajanu saagiks langes mõni aeg hiljem preemia , tuusik puhkekodusse või koguni autoostuluba ja korteriorder . 
17	NA	 Kui mitte rohkemat , siis foto pandi kohe kindlasti autahvlile , aga fotost ja autahvlist kõik karjäärid ja privileegid algasidki . 
17	NA	 Parteisseastumine oli Muzafarile maksnud seitse tuhat rubla , olnuks ta algharidusega tööline , saanuks hakkama kolme tuhandega . 
17	NA	 Miks peaks mind tasuta parteisse võetama , kui sinna astumine on mulle kasulik tehing ja hakkab mulle sisse tooma ? oli koolivend Muzafar õigustanud mulle partorgi , kellele ta seitse tuhat rubla oli andnud . 
17	NA	 Ära eales taha mingit teenet ilma rahata , see läheb kokkuvõttes kõige kallimaks , oli Muzafar mind õpetanud . 
17	NA	 Ehk arvutas ta praegu , kui palju raha jääb teenimata Brežnevile järelehüüete organiseerimisega ? 
18	NA	 Ja siin surnuaial elan mina üle selle ajaloolise hetke ! imestas Kalle , lätlane Arturs tõstis kruusi Eesti Vabariigi aastapäeva terviseks . 
18	NA	 Oled oma toostiga nädala hiljaks jäänud , sõber , märkisin mina . 
18	NA	 Aga siis ta ju elas , pareeris Arturs . 
19	NA	 Mida öeldi seal kalmistul , sel lustipeol pakase käes ? 
20	NA	 Odessiit Saša : ta , raibe , kogus sõiduautosid nagu mõni teine postmarke , laskis väliskompaniidel endale kinkida iga uue mudeli , aga meie peame jalgsi käima , metroos ja trollibussides trügima . 
20	NA	 Ja õigeid kingigi pole saada , kõik lagunevad paari nädalaga ribadeks . 
20	NA	 Muzafar : ta oli üks igavene siga , röhitses ja sittus . 
20	NA	 Goga , kelle isa oli armeenlane ja ema grusiinlane , aga kes ise oli venelane : tal seisis nagu vanal kuradil , ta magas kõigi oma töökaaslaste naistega , ta valis ja edutaski töökaaslasi nende naiste lahke anni ja seksosavuse järgi ning karjäärihimulisemad kamandasid ise oma naisi tema voodisse . 
20	NA	 Oksana : selle vana trulliga , kelle kõht lotendas su peal , lihtsalt jäle oleks ! 
20	NA	 Goga : aga kui ta oleks mu selle eest vabariigi komsomoli sekretäriks teinud , ah ? 
20	NA	 Oksana : esiteks pole ma praegu veel sinu naine , ma pean kõigepealt lahutama , ja teiseks võis ta ka petta , lubada ja lubadust mitte täita , ta laskis endale alati briljante kinkida ja ta tütar Galina äritses nendega , nad olid üldse ühed suured sulid . 
20	NA	 Muzafar : pettuse ja vastastikuse tillist tõmbamise peale kogu see alatu süsteem ongi rajatud . 
20	NA	 Arturs : kas on üldse ordenit , mida ta oma rinda ei riputanud ? 
20	NA	 Oksana : kangelasema medal jäi tal saamata , ehkki sohilapsi oli tal jalaga segada . 
20	NA	 Muzafar : viimane jätis ja peletis , sellised tuleks jalgupidi üles puua ; meil Kesk-Aasias on välja kujunenud ametikohtade hinnakiri – tahad saada keskkomitee sekretäriks , maksa poolteist miljonit , ministrikoht on olenevalt ministeeriumist viissada tuhat kuni miljon , direktorikohad sada tuhat kuni miljon , viletsa ja võlgades kolhoosi esimeheks võid saada viiekümne tuhandega ; no kust ma võtan neile kaabakatele poolteist miljonit , neil endil on lihtsam , nad müüvad oma vana ameti ise maha , saavad osa raha , mis uue eest maksma peavad , tagasi ; miljon ! see on terve diplomaadikohvritäis hoolikalt üksteise peale laotud sajarublaste pakke ! 
20	NA	 Mustanahaline Angoolast , kelle nimi oli Pedro : meie eest ta hoolitses , tänu talle meie revolutsioon võitiski . 
20	NA	 Saša : ja tänu teiesuguste nõndanimetatud revolutsioonidele meie siin elamegi kehvalt nagu kirikurotid . 
20	NA	 Kalle : mulle küll see kooris sõimamine ei istu , mina sõimasin teda siis , kui ta elas , nüüd võiks mõne hea sõna ka poetada . 
20	NA	 Saša : meid , juute , laskis ta Ameerika vilja eest välja . 
20	NA	 Muzafar : hea sõna poetada sellele idioodile , kes kõik endale krabas , kes riigi paljaks röövis , hui tebe v rot , ma pidasin varem eestlastest lugu , aga te pole sittagi väärt ; ja sina , juudinärakas , ole hoopis vait ! 
20	NA	 Vitja : Kalle on minu külaline ja mina teda solvata ei luba ! 
20	NA	 Pedro : see , mida sa , Muzafar , ütlesid , on rassiline diskrimineerimine . 
20	NA	 Oksana : poisid , ärge norige riidu , täna on pidupäev . 
20	NA	 Kalle : õige vene pidu käibki kaklusega . 
20	NA	 Vitja : Muzafar pole venelane , vaid sovjett . 
20	NA	 Muzafar : mina olen tadžikk , ma käin mošees , vaat , Brežnev oli venelane ja sovjett korraga ! 
20	NA	 Mina : meil ei diskrimineerita üksikuid rahvusi või rasse , meil diskrimineeritakse absoluutselt kõiki ; diskrimineerijaid jälle diskrimineerivad hierarhias kõrgemad diskrimineerijad , ja kõige kõrgem diskrimineerija oli Brežnev , nüüd tuleb tema asemele mõni uus samasugune , mina oletan , et Tšernenko . 
20	NA	 Goga : just Tšernenko naine Brežnevile kõige rohkem meeldiski , sellepärast ta vedaski Tšernenkot igale poole endaga kaasa . 
20	NA	 Kalle : vaat , see on demokraatia ! 
20	NA	 Vitja : mina arvan , et nüüd tuleb meil tõeline demokraatia , selline , mis teid , eestlasigi , rahuldab . 
21	NA	" Üle tänava avati "" Jaroslavskaja "" hotelli kauplus , ostsime leinalipuga poest viinad ja suundusime ühikasse pidu jätkama . "
21	NA	 Teel rahunes Muzafar : mina olen nõus ütlema , et eestlased on head , kui sina oleksid nõus ütlema , et tadžikid on head . 
21	NA	 Kalle : ma pole elu sees kunagi midagi tadžikkide kohta halvasti öelnud ! 
21	NA	 Muzafar langes viinapudelite kolksudes Kallele kaela , suudles teda pikalt põsele . 
21	NA	 Kui ma ei eksi , siis solvasid sa ka juute , märkis neeger Pedro , aga teda ei pandud tähele . 
22	NA	 Restorani me sel päeval ega õhtul ei jõudnudki , selle asemel laulsime rõõmulaule , nõnda et terve ühikakoridor rõkkas . 
22	NA	 Vaidluse peaküsimuseks kujunes : kes saab järglaseks ? 
22	NA	 Vitja surus eriti visalt Andropovit : ta on kõige suurem demokraat . 
