par_nr	head	sentence
1	 Kalad Kõnniteel 	 Kalad Kõnniteel 
2	NA	 Olev Remsu 
3	NA	 No see oli lausa röövimine päise päeva ajal , et Matj laskis oma jura jämedal häälel juba mitu minutit ettenähtust kauem . 
4	NA	 Auditooriumiakna taga kiirgas päike , pealegi esimest korda pärast jubedat talvepimedust ja vihmasompu , tuulist järeltalve , mida mõned segased kevadeks nimetasid ja millest võis masenduse kätte ära surra . 
4	NA	 Kell oli helisenud , aga professor Matjorin aina jahvatas ja jahvatas : teadus on muutunud tootlikuks jõuks , filosoofia peab olema loogiliselt põhjendatud maailmavaade . 
5	NA	 Jah , kell , mul kama kõik , kas te usute või ei usu ! 
5	NA	 Ja mitte ei helisenud , vaid plärises , nõnda võikalt , et otse saagis su hinge . 
5	NA	 Uus rektor Pook , kelle nime hääldati inglispäraselt , oli ülikooli põlvili surunud , teinud alma mater'ist keskkooli , kus loenguid ja seminare alustati ja lõpetati jäleda , luust ja lihast läbilõikava tärinaga , mis otsekui kuulutas : maha akadeemiline vabadus , elagu rektori ainuvõim ! 
6	NA	 Ma tahtsin püsti karata ja Matjile karjuda : slava bogu , skolko možno , lõpetage ometi . 
7	NA	 Muidugi ei teinud ma seda , veidi mõtleb enda peale ka minusugune läbematu närvipundar . 
7	NA	 Homme pidi olema ajaloolise materialismi eksam , ja õigupoolest see , mida siin peeti , ei olnud mingi loeng või tobe seminar , vaid hoopiski eksamieelne konsultatsioon , millest osavõtt oli kohustuslik ja soovitav . 
7	NA	 Kes poppi pani , selle kukutas Matj ilmtingimata läbi , tema oli selline vene masuurikas . 
7	NA	 Talle oleksid sobinud kalavinskid jalga ja õng kätte , sülitagu lirts ja lirts hammaste vahelt Emajõkke . 
7	NA	 Aga näe , oli professor ! 
7	NA	 Ma pigistasin silmad kinni ja pingutasin kuulata tema jura marksismieelsest materialismist , mis ei jõudnud välja metafüüsika raamidest . 
7	NA	 Kahju muidugi neist vennikestest , kuid miks nad siis alahindasid dialektikat ? 
7	NA	 Näiteks Feuerbachi ühiskonnakäsitlus oli koguni idealistlik , just temas ilmneb kõige selgemini marksismieelsele materialismile omane kaemuslik iseloom . 
8	NA	 Mis pagana kaemuslik iseloom ? 
8	NA	 Mingu nad kuu peale ! 
8	NA	 Niisugusele asjale ei saanud ma kunagi pihta , mu nupp lihtsalt ei nokkinud , tunnistan ausalt . 
8	NA	 Aga mul oli päris viimase peal papagoimälu , ma oskasin selle lora eksamil veatult maha vuristada , oskasin oma jutus teha mõttetihedaid pausegi , kaugelevaatava pilguga mälus sorida . 
8	NA	 Mina ise teadsin , et seal mälus oli ports putru ja kapsaid , aga õppejõud pidasid mind vist tohutuks vaimuhiiglaseks mu mõttetiheda pausi pärast . 
8	NA	 Igastahes reageeris mu kuplis kõik kuidagi teisiti , mina ei tea , kuidas need juhtmeotsad seal olid kokku pandud . 
8	NA	 Kui asi mind isiklikult puudutas , võisin ma põlema plahvatada , aga igasugune abstraktne värk jättis mind päris külmaks . 
8	NA	 Siiski olin ma dialektilise materialismi eest Matjilt juba viie saanud , see oli üle-eelmisel aastal , miks pidi mul nüüd sitemini minema ? 
8	NA	 Ega ma mingi kehvnoi vennike ka polnud , professor Klaas oli minuga veeretanud koguni aspirantuurijuttu . “ Kas teie olete mõelnud , mida te pärast lõpetamist tegema hakkate ? ” oli Klaas ääri-veeri alustanud . “ Ei ole , ” tunnistasin ma ausalt , olen üsna juhitamatu tüüp ega mõtle kunagi midagi ette . 
8	NA	 Ausõna , mul pole õrna aimugi , mis saab viie minuti pärast , kuhu tujud või sõbrad mind veavad , kust mina pean teadma , mis juhtub terve aasta pärast ? 
9	NA	 “ Teil oli korralik kursusetöö Peeter Speegi ajalehest “ Uudised ” ja 1905. aasta revolutsioonist , arendage see diplomitööks ja hiljem – miks ka mitte – kandidaadidissertatsiooniks . 
9	NA	 Vähemalt mõelge sellele võimalusele , ” oli pakkunud Klaas ja sellest hetkest peale tundsin ma ennast , ilma et oleksin lillegi liigutanud , tema järglasena ajakirjandusosakonna juhataja kohal , kujutasin ette akadeemilist tseremooniat , kus auväärne professor Klaas annab ülikooli aulas mulle üle oma veelgi auväärsema ameti . 
10	NA	 Aga see , kuidas ma diamatis viie sain , oli tegelikult päris pull lugu . 
11	NA	 Mu eksamihinne kõikus Matji arvates nelja ja viie vahepeal , ma olin oma muidu soravas jutus teinud pisikese apsaka Engelsi “ Anti-Dühringi ” koha pealt , mul ei tulnud meelde selle teaduses suure pöörde teinud idioodi Dühringi eesnimi . 
11	NA	 Ma ei tea seda siiamaani ja mind ei morjenda see kriipsuvõrdki . 
11	NA	 Miks peaks mulle korda minema kellegi Saksamaal pesitsenud taimetarga eesnimi ? 
11	NA	 Matj osutas pilguga kahepuudasele sangpommile kateedrijuhataja kabineti nurgas , ahjuukse ees , spetsiaalsel topeltpõrandal , et vedelatest kätest juhuslikult pudenev pomm ajaloolise väärtusega marksu-maja põrandale auku sisse ei lõhuks , allkorrusel kellelegi parajasti marksismi tuupivale vennikesele pähe ei lartsataks . “ Vaadake , seltsimees Sammjus , seal nurgas olema 32 kilo mateeriat . 
11	NA	 Kui sina selle üles tõstma , sina viis saama , kui sina selle üles mitte tõstma , mina sinule neli panema , ” ültes Matj . 
11	NA	 Ai , vaivaravai , kuidas ma punnitasin selle Dühringi pärast ! 
11	NA	 Sikutasin naba paigast , ähkisin ja puhkisin , aga viimaks sain käe pommiga sirgu . 
11	NA	 Ikkagi Liidu noorteklassi hõbe kanuus ! 
11	NA	 Pärast muskel huugas , hinges oli solvumise valu , mõtlesin , et tegelikult Matj mõnitas mind , et tegelikult oleks pidanud laskma sel juhmakal pommil põmatada tolle filosoofiakorüfee varba peale , kogu selle kupatuse pikalt saatma ja kuhugi Venemaa avarustesse põgenema . 
11	NA	 Näiteks Kamtšatkale kalamarja õgima . 
11	NA	 Või Krimmi viinamarju suust sisse ajama . 
11	NA	 Ma olin kõva loomavedaja , ma olin selle kuuendiku planeedist , mis minu kodumaaks juhtus olema , risti-põiki läbi käinud . 
