par_nr	head	sentence
1	 VIIS MINUTIT ENNE VIHMA 	 VIIS MINUTIT ENNE VIHMA 
2	NA	 Lehte Hainsalu 
3	NA	 Üks puzzle -romaan 
5	NA	 Vaevu aimatav ahetus langes tema laugudele , kerge kui õietolm koiduliblika tiibadel . 
5	NA	 Silmapilk oli ta täiesti virge ja valmis . 
6	NA	 Nõnda oli see ikka olnud - aina ärkas ta oma linnuunest , tulemata raskelt ja viivitamisi läbi alateadvuse korruste ja manala eestubade nagu paljud tema suguseltsist või ehk inimene üleüldse . 
6	NA	 Ja ikka ei teadnud ta , kas juba tohib jalad alla saada : alati on uue päeva luba saabunud temale esimesena , nii et ta ei ole uskunud tõusta oma asemelt voodis , sängis , lavatsil , põrandal või kus iganes , - hommikuse une segaja peale saadakse ju vägagi kurjaks , tõretigedaks lausa . 
6	NA	 Katsu sa toimetada sahistamata , kriuksutamata , nagistamata , kuigi oma meelest pead hinge kinni ja hõljud kui üks koiduliblikas . 
7	NA	 Kui ta nüüd sunniviisiliselt oma vaimu valvas ja tahtmist talitses ning leigete linade vahel pikutas , tundis ta selgesti küljekontide nurinat ja abaluude vastuhakku sellisele mõtteta lesimisele . 
7	NA	 Varavalges mõtles ta ikka , et napp unevajadus pole ehk mitte saatuse kingitus , nagu ta muul päevaajal on harjunud arvama , vaid saatuse kius . 
7	NA	 Kõik ümberringi norskas , nohises , nooskas raskelt lämmas pimeduses , une hõlmas ja koidu kaisus . 
7	NA	 Kõik teised . 
8	NA	 Kes teised õieti ? 
9	NA	 Kuhu oli ta ärganud tänases jänesekoidus ? 
9	NA	 Mis päeva , mis aastaaega , mis sajandisse ? 
10	NA	 Aken päitsiseinas oli vaevalt-vaevalt hoomatav , nagu pisut heledam nelinurk pilkaspimedikus , see ei tundunud eriti suur ega eriti kõrgel . 
10	NA	 Aken oli tal päitsiseinas olnud mõnelgi pool maailmas . 
10	NA	 Ühel lühikesel viivul oli ta valmis uskuma , et pole seal , kus on . 
