par_nr	head	sentence
1	 Chadis 	 Chadis 
2	NA	 Siim Veskimees 
3	NA	 Kuu Ordu Sisukord Proloog Chadise päevik 26. juuni 2123. aastal 27. juuni 2123. aastal 9. november 2123. aastal Skandinaavia Zombie-derzava Marss Chadise päevik 3. august 2124. aastal Koiduvalgus Demobilisatsioon Chadise päevik 5. aprill 2130. aastal Märkused Proloog 
4	NA	 Suur ruum uppus hämarusse . 
4	NA	 Üks seintest tõusis poolviltu tahapoole kaldudes , nii et lagi oleks olnud palju suurem põrandast , kui siin vaid oleks olnud selgeid piire nende vahel , ja peaaegu kogu selle kumera pinna võttis enda alla ümmargune aken — või õigem oleks öelda illuminaator , sest selle taga oli kosmose must põhjatus ja ruumi kogu valguse moodustas aknast paistva Maa sinakas helendus . 
4	NA	 Mees illuminaatori ees ei pööranud pead , kui uks kõrvale libises ja teine kogu koridorist tulvavas valguses ruumi uuris . 
5	NA	" "" Doktor Oddchand ? "" "
6	NA	" "" Kent ? "
6	NA	 C Hatch Kent . 
6	NA	 Tule sisse . 
6	NA	" Sa näed pimedas küll . "" "
7	NA	 Tulija astus edasi ja uks ta kannul libises taas kinni . 
7	NA	 Hetkelise kõhkluse järel läbis ta kiirustamata need kümmekond sammu , mis teda aknast lahutasid , jäi teisest paari meetri kaugusele seisma ja silmitsedes küsivalt ta profiili . 
8	NA	" "" Kohvi ? "
8	NA	 Viskit ? 
8	NA	" Muud ? "" küsis too pead pööramata . "
8	NA	 Täpiline must samet libises aegamisi mööda , Maa kuma moodustas seintel ja laes roomavaid varje . 
9	NA	" "" Ei , tänan . "" "
10	NA	 Lõpuks pöördus peremees aknast ära ja peatas omakorda pika uuriva pilgu tulijal , samal ajal osutades käega tugitoolide suunas ning kõrvale vaatamata ka ise eksimatult ühte neist laskudes . 
11	NA	" "" Ma kuulan sind . "" "
12	NA	" "" Ilmselt on spetsiaalselt mainimata arusaadav , et tulin enne Maale minekut sinu juurest läbi selleks , et garanteerida meie jutuajamise konfidentsiaalsus . "
12	NA	 Nagu ma mainisin , tahan ma esitada küsimusi ühe sinu patsiendi kohta . 
12	NA	" Tema nimi on Chadis . "" "
13	NA	" "" Chadis ? "
13	NA	" Jah , ma olen tema arst , ent niipalju , kui mina mäletan , ei ole tema sisuliselt "" patsient "" olnud . "
13	NA	" Üks hetk . "" "
