par_nr	head	sentence
1	 Ülekuulaja 	 Ülekuulaja 
2	NA	 Simo Runnel 
3	 1 . 	 1 . 
4	NA	 Kutsun Lenini välja . 
5	NA	" "" Miks sa oktoobrirevolutsiooni korraldasid ? "" küsin . "
6	NA	" "" Kas sa ei saaks minuga vene keeles rääkida ? "" küsib ta . "
7	NA	" "" Ei saa . "
7	NA	 Ma ei oska eriti vene keelt . 
7	NA	 Ma õppisin koolis esimesest klassist peale vene keelt nii vähe kui võimalik , et minust ei saaks venelast . 
7	NA	" Oskan vene keeles vaid pisut lugeda , "" vastan . "
8	NA	" "" Hästi , "" ütleb Lenin . "
8	NA	" "" Räägime siis eesti keeles . "
8	NA	 Ma arvasin , et ma seda keelt ei oska , aga ma olen väga haritud ja saan praegu sellega hakkama . 
8	NA	 Ju ma olen seda ikka kunagi õppinud , ainult õppimise fakti ära unustanud . 
8	NA	" "" "
9	NA	" "" Sa räägid ja mõistad eesti keelt praegu tänu minule , "" ütlen . "
9	NA	" "" Kui sa siit lahkud , unustad selle võibolla täielikult . "
9	NA	 Mul on võimeid , millest sina pole kunagi mõelnudki . 
9	NA	" Aga miks sa oktoobrirevolutsiooni korraldasid ? "" "
10	NA	" "" Vaata , "" ütleb Lenin . "
10	NA	 Ma ei ole kunagi selle üle sügavalt mõelnud , kuidas selle korraldamist põhjendada . 
10	NA	 Mulle tundus , et oktoobrirevolutsioon on vajalik , ja nii ma selle läbi viisingi . 
10	NA	 Aga sinu soovile vastu tulles ma püian oma tegevust veidi analüüsida . 
10	NA	 Me mõlemad oleme lähtunud tahtest . 
10	NA	 Mina ei tahtnud , et endine kord püsima jääks , sina ei tahtnud saada venelaseks . 
10	NA	 Siin on selge paralleel . 
10	NA	 Kui sa nüüd ise oma tahtmise ära oskaksid põhjendada , siis ehk oskaksin minagi oma tegevuse seletamiseks põhjenduse leida . 
10	NA	 Sa veensid mind , et sul on suured võimed . 
10	NA	 Kui sul nii suured võimed on , miks sa siis ikkagi venelaseks ei hakanud ? 
10	NA	 Sa oleksid sellega kindlasti hakkama saanud , kui sa juba teisigi inimesi eestlaseks teed ja pärast tagasigi muudad . 
10	NA	" Miks sa küll venelaseks saada ei tahtnud ? "" "
10	NA	 Vastan : 
11	NA	" "" Ma suudan teha ainult seda , mida ma tahan . "
11	NA	 Venelaseks ei taha ma saada sellepärast , et venelasi on niigi palju , eestlasi aga vähe . 
11	NA	 Ma tahan , et maailmas oleks palju väikseid rahvusi , aga et nad ei oleks nii väiksed , et nad välja surevad . 
11	NA	" Kuidas siis sinuga õieti on ? "" "
11	NA	 Lenin ütleb : 
12	NA	" "" Minu võimed on selgelt sinu võimetest väiksemad . "
12	NA	 Kui juba sina ei suutnud teha seda , mida sa ei taha , siis ei suutnud ka mina vastu tahtmist oktoobrirevolutsiooni läbi viimata jätta . 
12	NA	 Mulle ilmselt lihtsalt meeldis selline revolutsioon . 
12	NA	 Sain selle mõtte Marxi teoseid lugedes , ja mulle meeldis Marxi stiil . 
12	NA	 Siis pidin need tema ideed , millest ma aru sain , ka omaks võtma . 
12	NA	 Võibolla sain muidugi millestki valesti aru . 
12	NA	 Aga ma ju nägin Venemaal juba enne kahte revolutsiooni . 
12	NA	 Siis ma mõtlesingi , et Marx vist midagi sellist tahtiski . 
12	NA	 Ja mulle ei meeldinud , et revolutsiooni alustavad alati teised ilma minule ütlemata . 
12	NA	 Mõtlesin , et teen ise ühe ilma teistele ütlemata . 
12	NA	" "" "
13	NA	 Saadan Lenini ära . 
13	NA	 Ta ei suutnud kummutada minu teooriat kõige juhtuva paratamatusest . 
13	NA	 Aga kas oktoobrirevolutsiooni ei korraldanud hoopis Trotski oma sünnipäeva tähistamiseks ? 
13	NA	 Ei , siis oleks Lenin seda öelnud . 
14	 2 . 	 2 . 
15	NA	 Keegi koputab uksele . 
16	NA	" "" Sisse ! "" hüian . "
16	NA	 Uks läheb aeglaselt praokile , ja ukseprakku ilmub Hitleri pea . 
17	NA	" "" Tule julgelt edasi ! "" ütlen talle . "
17	NA	 Hitler astub sisse , aga jääb ukse kõrvale seisma . 
18	NA	" "" Kas saapad peab ära võtma ? "" küsib ta . "
19	NA	" "" Ei ole vaja . "
19	NA	" Ja võid istuda , "" ütlen talle . "
19	NA	 Kui ta on istunud , küsin : 
20	NA	" "" Mis sind siis siia tõi ? "" "
20	NA	 Hitler vastab : 
21	NA	" "" Ma ei tahtnud tülitada , ma tahtsin ainult küsida , miks Lenin siin käis ? "
21	NA	 Nägin teda siitpoolt tulemas . 
21	NA	" "" "
22	NA	" "" Aga miks see sulle muret teeb ? "" küsin vastu . "
23	NA	" "" Teeb ikka muret küll , "" ütleb Hitler , kelle hääl hakkab enesekindlamaks muutuma . "
23	NA	" "" Teie , eestlased , sõdisite ju minu poolel Nõukogude Liidu vastu . "
23	NA	" Kas te hakkate siis nüüd kommunistidega koostööd tegema ? "" "
23	NA	 Vastan : 
24	NA	" "" Lenini kutsusin ma siia küll ise , aga teised eestlased ei tea sellest midagi . "
24	NA	 Ja Lenin ei olnud ju algusest peale kommunist , vaid Venemaal tegutses sotsiaaldemokraatlik partei , nagu sina olid natsionaalsotsialist . 
24	NA	" Kas teie , kaks vana sotsialisti siis sugugi teineteist ei mõista ? "" "
24	NA	 Hitler ütleb : 
25	NA	" "" Just nimelt , Lenin reetis sotsialismi , mina jäin aga lõpuni sotsialistiks . "
25	NA	" Miks ma peaksin reeturit usaldama ? "" "
25	NA	 Ütlen : 
26	NA	" "" Oleks võinud arvata , et teie erimeelsused tulevad rohkem sellest , et Lenin oli internatsionalist , sina aga rahvuslane ja rassist . "" "
26	NA	 Hitler hakkab kiiremini rääkima : 
27	NA	" "" Lenin internatsionalist ja mina mitte ? "
27	NA	 Ma ju hoolitsesin kogu Euroopa rahvaste eest . 
27	NA	" Ma valitsesin kogu Euroopat ja oleksin võinud teiste rahvaste elu põrguks teha , aga ma lasin neil elada ja sõjas vereau kanda . "" "
27	NA	 Vastan : 
28	NA	" "" Aga juute sa ju hakkasid hävitama . "" "
28	NA	 Hitler vaidleb vastu : 
29	NA	" "" Ega ma kõiki juute ei hävitanud . "
29	NA	 Mu eesmärk oli rohkem , et nad Ameerikasse põgeneksid . 
29	NA	 Pealegi olen kuulnud , et mu enda esivanemate hulgas oli ka juute , aga ma ei hakanud sellepärast ennast tapma . 
29	NA	" "" "
30	NA	" "" Sa ju lõpuks tapsid ennast , "" ütlen . "
31	NA	" "" Ei tapnud , "" ütleb Hitler . "
31	NA	" "" See , kes ennast tappis , oli minu teisik , kes arvas , et teda hakatakse minu pähe piinama . "
31	NA	" Ise varjasin ennast kuni loomuliku surmani heade sakslaste kodudes . "" "
31	NA	 Vastan : 
32	NA	" "" Lugesin , et tapsid ise oma teisiku ja varjasid ennast peale seda Franco juures Hispaanias . "
32	NA	" Aga pidasin seda ilukirjanduseks . "" "
32	NA	 Hitler täpsustab : 
33	NA	" "" Ma ei saanud ju põgeneda läbi vaenlaste vallutatud alade Hispaaniasse . "
33	NA	 Pealegi , Francot ma ka ei usaldanud , sest ta ei nõustunud kellelegi sõda kuulutama ja saatis rindele ainult ühe vabatahtlike diviisi . 
33	NA	 Varjasin ennast lihtsate sakslaste juures . 
33	NA	" Enamus rahvast oli minu poolt , seega keegi mind üles andma ei hakanud ja kõiki kodusid läbi otsida ka ei jõutud . "" "
33	NA	 Esitan uue küsimuse : 
34	NA	" "" Kui enamus sakslasi oli sinu poolt , kuidas siis Jumal sinusse suhtub ? "
34	NA	" Kas elad nüüd taevas või põrgus ? "" "
34	NA	 Hitler vastab : 
35	NA	" "" Raske öelda , kumba ma lõpuks lähen . "
35	NA	" Viimset kohtupäeva ei ole ju veel olnud . "" "
35	NA	 Ütlen : 
36	NA	" "" Hästi , sa vastasid nüüd minu küsimused ära . "
36	NA	 Omalt poolt ütlen , et Lenini pärast ei pea sa väga muretsema . 
36	NA	 Kutsusin ta siia samasuguse uudishimu pärast . 
36	NA	" Mingit koostööd ma temaga ei arutanud . "" "
36	NA	 Lenini nime mainimise pärast muutub Hitler jälle nagu kartlikumaks , aga ütleb : 
37	NA	" "" See on tõesti kergendus . "
37	NA	" Ma siis nüüd lähen , "" ja lahkubki kiirel sammul . "
38	 3 . 	 3 . 
39	NA	 Kuidas nende taevassemineku asjadega ikkagi on ? 
39	NA	 Küsiks mõnelt usumehelt . 
39	NA	 Otsustan kutsuda Lutheri . 
39	NA	 Enne kui ma seda teha jõuan , sajab Luther ise läbi lae tühjale toolile . 
39	NA	 Ta ütleb : 
40	NA	" "" Nägin , et tahtsid mind kutsuda . "
40	NA	 Siin ma olen . 
40	NA	 Hitler valetas , et tema üle veel kohut mõistetud ei ole . 
40	NA	 Ta elab muidugi põrgus . 
40	NA	 Inimese üle mõistetakse kohut kohe peale tema surma . 
40	NA	" "" "
41	NA	" "" Ja sina sadasid siia taevast ? "" küsin . "
42	NA	" "" Jah , "" vastab Luther . "
42	NA	" "" Miks Hitler täpselt põrgusse läks ? "" küsin "" Millal ta tegi otsustava vea ? "" "
42	NA	 Luther vastab : 
43	NA	" "" Otsustav viga oli see , et ta ristiti katoliiklaseks . "
43	NA	 Tal oli veel surmani võimalus pöörduda minu usku ja sellega põrgust pääseda , aga ta ei teinud seda . 
43	NA	" "" "
44	NA	" "" Aga ta on öelnud , et luteri usk on parem kui katoliiklus , sest katoliiklaste keskus on Rooma , luterlaste oma asub Saksamaal . "" "
44	NA	 Luther vaidleb vastu : 
45	NA	" "" Ta valetas üldse palju , sest ta oli katoliiklane . "
45	NA	 Kui ta ütles , et ta nii mõtleb , siis ta valetas . 
45	NA	 Tegelikult ta ju sõlmis paavstiga konkordaadi ja ühendas Saksamaa katoliikliku Austriaga . 
